Timestamp,Volt_RMS,Current_RMS,Real_Power,PF,RAW_Packet
2023-06-26 09:34:52.875342,213.0,0.25,45.0,0.8450704225352113,"{""SeqId"":9821,""TimeStamp"":1687764892671,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.25,""Temp"":24,""RealPower"":45,""NettEnergy"":6.99,""CumulativeExportEnergy"":4.623,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:35:08.917130,213.0,0.2,26.0,0.6103286384976525,"{""SeqId"":9822,""TimeStamp"":1687764908770,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.2,""Temp"":24,""RealPower"":26,""NettEnergy"":6.99,""CumulativeExportEnergy"":4.623,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:35:24.951978,213.0,0.22,32.0,0.6828851899274434,"{""SeqId"":9823,""TimeStamp"":1687764924790,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.22,""Temp"":24,""RealPower"":32,""NettEnergy"":6.99,""CumulativeExportEnergy"":4.623,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.035,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-64}"
2023-06-26 09:36:19.520800,214.0,0.35,25.0,0.3337783711615488,"{""SeqId"":9824,""TimeStamp"":21964,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.35,""Temp"":27,""RealPower"":25,""NettEnergy"":6.991,""CumulativeExportEnergy"":4.624,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.036,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-52}"
2023-06-26 09:36:34.700832,214.0,0.36,24.0,0.31152647975077885,"{""SeqId"":9827,""TimeStamp"":1687764990940,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.36,""Temp"":24,""RealPower"":24,""NettEnergy"":6.991,""CumulativeExportEnergy"":4.624,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.036,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-52}"
2023-06-26 09:36:50.732663,213.0,0.36,24.0,0.3129890453834116,"{""SeqId"":9828,""TimeStamp"":1687765006960,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.36,""Temp"":24,""RealPower"":24,""NettEnergy"":6.991,""CumulativeExportEnergy"":4.624,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.036,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-52}"
2023-06-26 09:37:06.748021,214.0,0.36,26.0,0.33748701973001044,"{""SeqId"":9829,""TimeStamp"":1687765022981,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.36,""Temp"":24,""RealPower"":26,""NettEnergy"":6.991,""CumulativeExportEnergy"":4.624,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.036,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-52}"
2023-06-26 09:37:22.770317,213.0,0.36,25.0,0.3260302556077204,"{""SeqId"":9830,""TimeStamp"":1687765039000,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.36,""Temp"":24,""RealPower"":25,""NettEnergy"":6.991,""CumulativeExportEnergy"":4.624,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.037,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-52}"
2023-06-26 09:37:38.800713,213.0,0.36,25.0,0.3260302556077204,"{""SeqId"":9831,""TimeStamp"":1687765055020,""TypeId"":3,""RmsVoltage"":213,""RmsCurrent"":0.36,""Temp"":24,""RealPower"":25,""NettEnergy"":6.991,""CumulativeExportEnergy"":4.624,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.037,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-52}"
2023-06-26 09:37:54.816811,214.0,0.36,24.0,0.31152647975077885,"{""SeqId"":9832,""TimeStamp"":1687765071040,""TypeId"":3,""RmsVoltage"":214,""RmsCurrent"":0.36,""Temp"":24,""RealPower"":24,""NettEnergy"":6.991,""CumulativeExportEnergy"":4.624,""CumulativeImportEnergy"":2.367,""CumulativeReactiveEnergy"":2.037,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-52}"
